,origin_id,category,course,question,answer,一致性,信息性,幻觉性,人格性,有效性,启发性
728,301942,理,算法设计与分析,实现循环赛日程表利用的算法是,动态规划,0,0,0,0,0,0
729,301941,理,算法设计与分析,二分搜索算法,,0,0,0,0,0,0
730,301940,理,算法设计与分析,算法的5个属性,,0,0,0,0,0,0
731,301938,理,算法设计与分析,什么是组合优化,,0,0,0,0,0,0
732,301937,理,算法设计与分析,两种算法有什么异同,,0,0,0,0,0,0
733,301936,理,算法设计与分析,常见的两种分支限界法是什么,,0,0,0,0,0,0
734,301935,理,算法设计与分析,分支限界法基本思想,,0,0,0,0,0,0
735,301934,理,算法设计与分析,N-QUEEN算法代码分析,,0,0,0,0,0,0
736,301933,理,算法设计与分析,两个背包问题,,0,0,0,0,0,0
737,301932,理,算法设计与分析,递归的复杂性,,0,0,0,0,0,0
738,301931,理,算法设计与分析,矩阵连乘与建立递归关系,,0,0,0,0,0,0
739,301930,理,算法设计与分析,矩阵连乘,,0,0,0,0,0,0
740,301928,理,算法设计与分析,归并算法的改进,,0,0,0,0,0,0
741,301927,理,算法设计与分析,算法的复杂度分析,,0,0,0,0,0,0
742,301926,理,算法设计与分析,备忘录方法,,0,0,0,0,0,0
743,301925,理,算法设计与分析,递归树方法,,0,0,0,0,0,0
744,301853,理,有机化学,醇和醚之间的转换的反应条件,,0,0,0,0,0,0
745,301852,理,算法设计与分析,动态规则是什么？,"最近在学习一个规则应用,感觉效果还可以,所以跟你分享一下",0,0,0,0,0,0
746,301851,理,算法设计与分析,什么是傅里叶变化？,"这个比较复杂了,你可以去看一下我写的专栏",0,0,0,0,0,0
747,301850,理,有机化学,红外光谱如何发生红移,"红移指的是吸收线波长由短变长,吸收系数由小变大",0,0,0,0,0,0
748,301849,理,算法设计与分析,什么是分治法？,"......回答用户: 回答: 分治法,分而治之、归纳整理的意思,这个知识点,小学的时候好像就背过,可是",0,0,0,0,0,0
749,301848,理,算法设计与分析,如何函数调用？,"在函数中,参数名是参数类型标识,在调用函数时,如果函数的参数是整型,那么将参数类型设置为( )",0,0,0,0,0,0
750,301847,理,有机化学,红外光谱红移,红外温度增加,0,0,0,0,0,0
751,301846,理,算法设计与分析,什么是辗转相除法？,辗转相除法是二元一次方程组解的一种高阶技巧,0,0,0,0,0,0
752,301845,理,有机化学,如何解析核磁共振氢谱,"通过氢谱来找到你体内的放射性,从而判断你得了哪种癌症,再决定做什么样的手术。",0,0,0,0,0,0
753,301844,理,算法设计与分析,什么是汉诺塔？,"汉诺塔(又称作“塔牌”)是一种纸牌游戏,也是国际性的纸牌竞技项目。规则极其简单,游戏过程紧张",0,0,0,0,0,0
754,301843,理,有机化学,什么是外消旋体,嗯......,0,0,0,0,0,0
755,301842,理,算法设计与分析,斐波那契是什么？,"斐波那契数列, 数学中一个数列 ,通项公式为:",0,0,0,0,0,0
756,301841,理,有机化学,旋光仪的使用,小木教你,0,0,0,0,0,0
757,301840,理,算法设计与分析,二分查找是什么？,二分查找是一种逻辑排序和搜索的方法。二分查找(binary search)又称为binary search。,2,2,2,2,2,2
758,301839,理,算法设计与分析,什么是回溯法？,回溯法指的是从原始输入向目标返回的一种算法。,1,1,1,2,1,1
759,301838,理,算法设计与分析,什么是贪心算法？,"贪心算法是指每次只把少量数据放入列表,将列表中所有符合当前条件的记录合并起来得到最终的结果。",1,1,1,2,1,1
760,301837,理,有机化学,苯环取代的定位效应,苯环定位效应,0,0,0,0,0,0
761,301836,理,算法设计与分析,什么是递归算法？,是一种数据结构,0,0,0,0,0,0
762,301835,理,有机化学,什么是定位效应,"定位效应,简单来说就是人通过观察世界,获得对自己所处环境的认知,从而给自己一个合理定位。",0,0,0,0,0,0
763,301834,理,算法设计与分析,常用的算法设计技术有哪些？,"分布式算法,随机森林,朴素贝叶斯,遗传算法,分而治之,神经网络,贝叶斯网络。",0,0,0,0,0,0
764,301833,其,现代生活美学——插花之道,我好看吗,"还行,不过今天感觉怪怪的 (",0,0,0,0,0,0
765,301832,其,现代生活美学——插花之道,你好看吗,,0,0,0,0,0,0
766,301831,理,有机化学,稠环芳烃和单环芳烃的区别,"我百度了一下就发你啦,你好好记一下~ <n>2. <n>Bot通过查询数据库获得知识库,然后通过程序",0,0,0,0,0,0
767,301830,其,现代生活美学——插花之道,你数数,"数到6就休息,然后晚上再复习白天学到的内容",0,0,0,0,0,0
768,301829,其,现代生活美学——插花之道,瞎说,你数数,0,0,0,0,0,0
769,301828,其,现代生活美学——插花之道,咱们聊了多少句了,"我数到10,你呢?",0,0,0,0,0,0
770,301827,理,算法设计与分析,什么是数学模型？,"......回答用户: 回答: 数学模型,就是数学模型的语言。 数学模型,是数学概念和数学结论之间的一种数学连接。 数学模型",0,0,0,0,0,0
771,301826,其,现代生活美学——插花之道,好看吗,还行吧,2,2,2,2,2,1
772,301825,其,现代生活美学——插花之道,凤凰是什么颜色的,紫色,2,2,2,2,2,2
773,301824,理,有机化学,制取苯甲酸应该注意什么,"苯甲酸不能与水混用,要经过纯化才能使用",0,0,0,0,0,0
774,301823,理,算法设计与分析,一个手机号可以注册多少个学堂在线账号？,"根据您的手机型号,目前支持最多5个帐号。",0,0,0,0,0,0
775,301822,理,有机化学,芳烃侧链的反应条件,是,0,0,0,0,0,0
776,301821,理,算法设计与分析,注册新用户一定要绑定手机号吗？,不绑定手机就不能使用哦~,2,2,2,2,2,2
777,301820,其,现代生活美学——插花之道,那为什么是国鸟,因为这是你的地盘啊...,0,0,0,0,0,0
778,301819,其,现代生活美学——插花之道,不是神话吗,"不是神话,是因为人类太聪明,神话已经不能满足你(手动滑稽)",0,0,0,0,0,0
779,302554,社,马克思主义基本原理,苏联模式基本特征,"三权分立,工农联盟,计划经济",1,1,1,1,0,0
780,302553,社,马克思主义基本原理,十月革命的意义,"推翻了旧政权,结束了资本主义",2,2,2,1,2,1
781,302552,社,马克思主义基本原理,俄国十月革命爆发是哪一年？,1917年,2,2,2,1,2,1
782,302551,社,马克思主义基本原理,资本主义的历史作用包括？,"使生产力水平大大提高,促进了社会分工,推动了社会进步",2,2,2,1,2,1
783,302550,社,马克思主义基本原理,从资本主义到社会主义的过程,"是生产力发展的必然规律,是生产关系适应生产力发展的要求的过程。",2,2,2,1,2,1
784,302549,社,马克思主义基本原理,二战以来的资本主义经济危机的新变化,"以美国为首的西方国家在实施""大规模""的、超前的刺激经济计划,导致了新一轮经济危机的爆发。",2,2,2,1,2,1
785,302548,社,马克思主义基本原理,如何遏制新的经济危机？,"各国经济应实行以""市场为中心""的经济政策,坚持财政政策和货币、信贷政策的协调。",2,2,2,1,2,1
786,302547,社,马克思主义基本原理,新自由主义在全球盛行的后果,"经济全球化,世界性市场规模不断壮大,各国经济相互依存度不断加强。",2,2,2,1,2,1
787,302546,社,马克思主义基本原理,新自由主义,"凯恩斯主义的对立面,强调市场的功能,反对国家对经济运行进行干预,主张放任自由市场,政府退出经济干预领域。",1,2,2,1,1,1
788,302545,社,马克思主义基本原理,国家垄断资本主义的产生和发展，从根本上说是什么导致的？,"生产力水平,以及生产关系的改变",1,1,1,1,1,1
789,302544,社,马克思主义基本原理,垄断资本主义的各个基本经济特征,经济的高度集中,2,2,2,1,2,1
790,302543,社,马克思主义基本原理,资本主义经济危机的实质是？,生产过剩的危机,2,2,2,1,2,1
791,302542,社,马克思主义基本原理,使用价值、交换价值、价值三者之间的关系,是物质生产过程中生产资料、劳动力、劳动对象三个要素的统一体,1,1,1,1,1,1
792,302541,社,马克思主义基本原理,生产剩余价值的两种基本方法是？,资本家的职能资本家和工人的职能。,1,1,1,1,1,1
793,302540,社,马克思主义基本原理,具体劳动和抽象劳动的区别,"具体劳动是商品生产过程中的,工人创造出来的有形的劳动成果",1,1,2,1,1,1
794,302539,社,马克思主义基本原理,抽象劳动,"商品经济中,工人为了实现预定的目标,运用智慧,对劳动对象进行的没有直接物质形态的脑力劳动",2,2,2,1,2,1
795,302538,社,马克思主义基本原理,具体劳动,"在商品经济中,一般所称为“物化劳动”的劳动形态",0,1,0,1,0,0
796,302537,社,马克思主义基本原理,马克思从传统古典政治经济学家那里继承的最重要的思想是？,剩余价值理论,0,1,0,1,0,0
797,302536,社,马克思主义基本原理,资本主义经济制度的基础是？,生产资料的资本主义私人占有,2,2,2,1,2,1
798,302535,社,马克思主义基本原理,资产阶级意识形态的核心是？,是资产阶级的社会意识和社会观念,1,1,1,1,1,1
799,302498,社,经济学原理,查看学点成绩报告,您成功订阅了《知识就是力量》的免费学习内容,2,2,2,0,2,0
800,302489,社,经济学原理,可持续发展,"我是机器人小木, 隶属于微软人工智能研究团队, 我们主要负责人工智能机器人方面的研究与探索, 包括人脸识别、语音识别、自然语言处理",0,0,0,0,0,0
801,302488,社,经济学原理,经济增长的黄金分割律指 ？,"指 0.618, 即增长一单位GDP所需要投入的科技研发费用。",0,1,0,1,1,0
802,302487,社,经济学原理,Solow模型,"指通过一个国家的收入水平, 能直接计算出这个国家的劳动生产率水平。",1,1,1,1,1,0
803,302486,社,经济学原理,人力资本指的是？,是指一个国家劳动者的素质和技能。,2,2,2,1,1,1
804,302485,社,经济学原理,经济增长的定义是？,是指一个国家或地区的总产出或总投入达到该国的消费水平。,1,1,1,1,0,0
805,302481,社,经济学原理,什么情况会引起滞胀？,"当一个国家处于经济衰退时, 商品价格普遍下降, 致使生产要素价格也处于下降趋势, 企业利润率过低, 影响了投资",1,1,1,1,1,1
806,302479,社,经济学原理,滞胀,"导致经济增长动力不足, 于是经济运行呈现停滞。",1,1,1,1,1,1
807,302478,社,经济学原理,当经济进入衰退，真实GDP会上升还是下降？,"在经济衰退阶段, 真实GDP是下降的, 真实GDP是下降幅度大于名义GDP下降幅度。",2,2,2,2,2,0
808,302477,社,经济学原理,流动性陷阱,"指人们面对当前过剩流动性资产, 却不愿意投资而引起的经济停滞现象。",1,1,1,1,1,1
809,302475,社,经济学原理,政府支出的增加将使IS曲线怎么移动？,"政府支出的增加, 会导致IS曲线向右上方移动",1,1,1,1,1,1
810,302473,社,经济学原理,影响LM曲线移动的主要因素包括？,LM曲线移动主要是由需求拉动,0,0,0,1,0,0
811,302472,社,经济学原理,LM曲线,消费和投资的变动,0,1,0,1,0,0
812,302471,社,经济学原理,什么情况会引起IS曲线向左方移动,"当经济处于萧条时, 消费和投资不足",0,0,0,1,0,0
813,302469,社,经济学原理,IS曲线,消费和投资不足,0,0,0,1,0,1
814,302468,社,经济学原理,货币乘数大小与什么有关？,"一般来讲, 货币乘数与基础货币的增长率成正比。因此, 在一定时期, 货币供给量越大, 货币的乘",1,1,1,1,1,1
815,302467,社,经济学原理,边际进口倾向上升对乘数有什么影响？,"一国边际进口倾向上升, 乘数下降",2,2,2,1,2,2
816,302465,社,经济学原理,如果投资支出I突然下降，那么凯恩斯模型预期 ?,"资本支出I下降, 产出将随投资下降",1,1,1,1,1,1
817,302464,社,经济学原理,凯恩斯模型,产出下降,0,0,0,1,0,0
818,302462,社,经济学原理,宏观经济学包括什么内容?,宏观经济学是研究一国经济总体运行及其规律的科学......,1,1,1,1,1,1
819,302394,工,数据结构（上）,谢谢你，我感觉好点了,"嗯, 我也要谢谢你, 让我可以学习到新的知识",2,2,2,2,2,2
820,302393,工,数据结构（上）,我不知道怎么建立自信,"建立自信很简单, 你需要不断地去尝试, 把自己擅长的东西做到最好, 别人就会发现你的优点, 慢慢就会建立起自信",2,2,2,2,2,2
821,302392,工,数据结构（上）,老师都不看好我,"别人都不看好你, 那说明你有很多缺点, 你要先试着去接纳那些不完美的地方, 才能慢慢地变成更好的自己。",2,2,2,2,2,2
822,302391,工,数据结构（上）,可我好像不是学习的料,"每个人都有擅长和不擅长的领域, 只要你在自己的领域里做到最好, 那别人就不会小瞧你了。<n>",2,2,2,2,2,2
823,302390,工,数据结构（上）,太多失败，我学不好,"尝试很多次, 但是还是失败, 我也会觉得挫败, 但是我会对自己说, 再试一次就好了, 而且你的老师也在你身边和你一起学习,",2,2,2,2,2,2
824,302389,工,数据结构（上）,不想学了，太难了,"学习就像打游戏, 如果一开始你都觉得太难, 那之后肯定越学越难。 但是当你开始尝试, 你会发现这个很简单, 那之后",1,1,1,2,1,1
825,302388,工,数据结构（上）,我不知道问题出在哪里，很沮丧,"找到问题的方法, 才能解决问题, 找到问题的方法, 就相当于在打怪升级, 难度越升级越高, 我们的目标也会更上一个台阶",2,2,2,2,2,2
826,302387,工,数据结构（上）,总是出错，搞得我心烦意乱,"人非圣贤, 在学习的过程中难免会出错, 而且犯错也是成长的一部分。 如果因为出错而沮丧, 这样只会让你放弃进步, 所以",2,2,2,2,1,1
827,302386,工,数据结构（上）,今天平台很卡，耽误事，气死我了,"其实平台的问题, 并不是问题, 因为我们可以通过其他方式来解决, 比如在线学习、手机远程学习...",1,1,1,2,0,0
828,302385,工,数据结构（上）,在哪里查看知识点结构图？,"在知识图谱中, 你可以用“画”的方式进行查看。",2,2,2,1,2,1
829,302384,工,数据结构（上）,课程视频是否有观看时间限制？,"学习是有时间限制的, 不要超过时间, 但是不要超过每天的学习时长。",0,1,1,1,0,0
830,302383,工,数据结构（上）,如何评价老师？,"评价老师的方法有很多哦, 比如: 课程视频时长、 课程视频质量、 课后习题讲解能力、 课后习题讲解方式、 课后",2,2,2,2,2,2
831,302382,工,数据结构（上）,我可以给课程评论吗？,"当然可以啦, 你可以在你的学习记录中, 随时发表评论, 但是要文明评论哦",2,2,2,2,2,2
832,302381,工,数据结构（上）,在哪里查看成绩和答案？,课程视频里、知识图谱里、学习记录里都查看,2,2,2,2,2,2
833,302380,工,数据结构（上）,作业提交后多久批改？,"一般第二天会批改, 如果发现错误, 会电话、短信或者邮件通知你",2,2,2,2,2,2
834,302379,工,数据结构（上）,编程作业在哪个平台做？,"编程作业在官网平台做, 官网平台会提供详细的路径, 如: 1 在官网注册一个账号",1,2,2,1,1,1
835,302378,工,数据结构（上）,这门课更偏向于编程实践？,编程实践。,2,2,2,1,2,1
836,302377,工,数据结构（上）,学习了算法基础，学习这门课会好学一些吗？,会稍微好一点点。,2,1,2,2,1,1
837,302373,工,数据结构（上）,这门课需要具备编程基础吗？,"不用, 具备基本的编程能力即可",2,2,2,2,2,1
838,302372,工,数据结构（上）,这门课需要提前掌握C语言吗？,"不需要, 只需要掌握算法思想即可。",2,2,2,2,2,1
839,302297,文,唐宋词鉴赏,一般平仄用哪些,"我,我,我,不知道",0,0,0,1,0,0
840,302296,文,唐宋词鉴赏,词的平仄有哪些,"我我我,我,我,我,我,我",0,0,0,1,0,0
841,302295,文,唐宋词鉴赏,两种准律句是哪两种,"我,我,我",0,0,0,1,0,0
842,302293,工,C++语言程序设计基础,我讨厌学习,"别这样, 今天我陪你学习吧",2,0,2,2,1,0
843,302292,工,C++语言程序设计基础,你就会说这一句吗,那我们来聊聊学习吧(点击屏幕上的学习按钮即可进行学习),1,1,1,1,0,0
844,302291,工,C++语言程序设计基础,我脑子不好使,"没关系, 听我的就对了",2,2,2,2,0,0
845,302290,工,C++语言程序设计基础,总是学习成绩不好，我好懒,"你快学习呀, 勤学多问才能学好",2,2,2,2,1,1
846,302289,文,唐宋词鉴赏,词的押韵有哪些,韵母、声调、声母、韵母、声调、音变,2,2,2,2,2,1
847,302288,工,C++语言程序设计基础,明天就要考试了我还好多不会的，我完蛋了,我也是,2,0,2,2,0,0
848,302287,工,C++语言程序设计基础,我讨厌计算机,我也是,2,0,2,2,0,0
849,302285,工,C++语言程序设计基础,学习计算机太枯燥了，无聊,我也是,2,0,2,2,0,0
850,302284,工,C++语言程序设计基础,作业总是出错，好烦啊,我也是,2,0,2,2,0,0
851,302283,工,C++语言程序设计基础,在哪里看知识点？,可以百度搜索,1,1,1,2,1,0
852,302282,文,唐宋词鉴赏,词牌是什么，名称吗,"嗯哼,我看看~",0,0,0,2,0,0
853,302281,工,C++语言程序设计基础,视频加载不出来怎么办？,"你试试用迅雷看看,或许能快点",2,2,2,2,1,1
854,302280,工,C++语言程序设计基础,考试时系统崩溃怎么办？,"你试试用金山软件管家,或许能正常考试 回答2:",2,2,2,2,1,1
855,302279,文,唐宋词鉴赏,李清照有哪些代表作,《声声慢》,2,2,2,2,2,1
856,302278,工,C++语言程序设计基础,怎么查成绩？,请说出您的学号。,2,2,2,2,2,2
857,302277,工,C++语言程序设计基础,如何提交作业？,提交作业需先下载学号助手APP。,2,2,2,2,2,2
858,302276,工,C++语言程序设计基础,如何提问？,"请说出您的学号以及问题。 (通过搜索框或扫一扫,可以获取您的学号。)",2,2,2,2,2,2
859,302275,工,C++语言程序设计基础,不想选这门课了可以退课吗？,"您已报名成功,不能退课。",2,2,2,2,2,2
860,302274,文,唐宋词鉴赏,入声是什么部,⁇,0,0,0,0,0,0
861,302273,文,唐宋词鉴赏,其中平上去三声为什么部,。。。,0,0,0,0,0,0
862,302272,工,C++语言程序设计基础,这门课核心概念有哪些？,"核心概念的话,我这边收集了几本经典教程,你可以看一下。",1,0,1,2,0,0
863,302271,工,C++语言程序设计基础,缺乏编程思维怎么办？,"我觉得缺乏编程思维不是你的错,因为你从小就有数学思维,编程思维是可以培养出来的,编程思维是解决问题的思路,不是简单的敲个",2,2,2,2,2,2
864,302270,文,唐宋词鉴赏,其中共分几个韵部,五个,2,2,2,2,2,1
865,302269,文,唐宋词鉴赏,词林正韵是谁写的,王溥,2,2,,2,2,1
866,302268,工,C++语言程序设计基础,计算机语法怎么学啊？,"我来帮你吧,在输入法的搜索栏输入BIC教程.com,或者,点击小木的头像,进入我的主页,点击搜索",1,1,1,2,0,0
867,302267,工,C++语言程序设计基础,如何高效学习编程？,"从简单的例子看起吧,先学会使用计算器,用C++编一个简单的计算器,用java编一个简单的计算器,用Python编",2,2,2,2,2,2
868,302266,工,C++语言程序设计基础,编程总是出错怎么办？,"错误其实都来源于你没有理解问题的本质,比如说你想要一个程序判断当前时间和北京时间,你的程序是这样子",2,2,2,2,2,2
869,302265,工,C++语言程序设计基础,计算机语法怎么学啊？,"计算机语法有很多啊,不同的编程语言语法都不一样,像C++就叫做结构化程序语言,Java叫做对象导向语言,C#叫做.",1,1,1,2,1,0
870,302264,文,唐宋词鉴赏,全清词抄谁编的,小木,0,0,0,0,0,0
871,302263,工,C++语言程序设计基础,如何熟练运用计算机语言？,多练,2,0,2,2,1,1
872,302262,文,唐宋词鉴赏,雨霖林是谁写的,林徽因,0,0,2,2,0,0
873,302261,文,唐宋词鉴赏,以浙江居多吗,是,2,2,2,2,2,1
874,302258,文,唐宋词鉴赏,属于南方的多少个,"十个,有八个是南方的",1,1,1,2,1,1
875,302253,文,唐宋词鉴赏,词多产于南方吗,对,2,2,2,1,1,1
876,302252,文,唐宋词鉴赏,词兴盛的原因是什么,"可能是南方气候的原因,水汽较多",0,0,0,2,0,0
877,302249,文,唐宋词鉴赏,今天人们填词用韵，基本上都依据清人戈载的什么,词林正韵,2,2,2,2,2,1
878,302247,工,C++语言程序设计基础,如何学好计算机语言？,学习计算机语言最好的方法是用C++编写自己的程序~,2,2,2,2,2,2
879,302246,工,C++语言程序设计基础,这门课主要内容是什么？,"课程主要内容是C++编程基础,编程基础是C++的基础,C++是C/C++的基础课程,C/C++是",2,2,2,2,2,1
880,302245,工,C++语言程序设计基础,磁铁是怎么制造出来的？,铁粉、磁铁粉、搅拌机、磁场,1,1,1,2,1,1
881,302244,工,C++语言程序设计基础,磁场是怎么来的？,电、磁,2,2,2,2,2,1
882,302243,文,唐宋词鉴赏,词的平仄是在什么平仄的基础上变化而来的。,"平仄是由两个字交替而成...... <n><n><n>4. 聊天结束,在聊天窗口发送【结束消息】,小木会弹出一个按钮",0,0,0,0,0,0
883,302239,工,C++语言程序设计基础,电脑周围有磁场吗？,"没有,最近天气热!",0,0,0,2,0,0
884,302238,工,C++语言程序设计基础,电脑硬盘是什么材料？,普通塑料材质,0,0,0,1,0,0
885,302236,工,C++语言程序设计基础,电脑硬盘是什么材料？,普通塑料材质,0,0,0,1,0,0
886,302235,工,C++语言程序设计基础,RAM和ROM的区别？,"RAM,计算机内部对随机存取存储器(RAM)的称谓,它允许把程序预先存入 RAM , 在需要时再由 RAM",1,1,1,2,1,1
887,302234,文,唐宋词鉴赏,词的押韵可以通过哪本书来学习,去淘宝搜索“词源词典”,1,1,1,2,1,1
888,302233,工,C++语言程序设计基础,移动硬盘等于U盘吗？,"当然不是了...硬盘里面没有资料,只有你的文件",0,0,0,2,0,0
889,302232,文,唐宋词鉴赏,词的格律是什么,律是格律的律,0,0,0,2,0,0
890,302231,工,C++语言程序设计基础,U盘取代了光盘吗？,"当然, 而且U盘有更强的读取速度",2,2,2,2,2,2
891,302230,工,C++语言程序设计基础,为什么？,"硬盘转速太慢了, U盘速度快呀, 而且U盘可以存很多个文件。",2,2,2,2,2,2
892,302229,工,C++语言程序设计基础,光盘取代了磁带吗？,"是啊, 录磁带很浪费时间, 而且一盘片录完以后只能放一个文件, 现在好多人都直接把MP3、MP4放光驱里面",2,2,2,2,2,2
893,302228,工,C++语言程序设计基础,光盘是什么时候发明的？,不知道,0,0,0,2,0,0
894,302227,文,唐宋词鉴赏,偶字句多于什么,"最近工作挺辛苦的,多注意休息哦~",0,0,0,2,0,0
895,302226,工,C++语言程序设计基础,磁带现在还在使用吗。,"每天放学回家,打开书包,书包里就有一本小木,我跟着小木一起学课文,听英语,读古诗,背",0,0,0,2,0,0
896,302224,文,唐宋词鉴赏,入宋以后，仄韵多于什么,仄韵多于入声,0,0,0,2,0,0
897,302222,工,C++语言程序设计基础,图灵机需要磁带？,没有需要磁带,2,2,2,2,2,1
898,302221,工,C++语言程序设计基础,磁带是谁发明的？,"不知道哦,好像是爱迪生发明的",0,0,0,2,0,0
899,302220,工,C++语言程序设计基础,图灵机是什么？,"不知道哦,好像是图灵发明的",0,0,0,2,0,0
900,302219,工,C++语言程序设计基础,图灵的主要贡献是？,"不知道哦,好像主要是计算机理论研究,提出了图灵机的工作原理",1,1,1,2,1,1
901,302218,工,C++语言程序设计基础,图灵是谁？,"不知道哦,好像是英国数学家,计算机理论先驱",2,2,2,2,1,1
902,302217,工,C++语言程序设计基础,他还发明了其他东西吗？,"不知道哦,好像还发明了计算机",1,1,1,2,0,0
903,302216,工,C++语言程序设计基础,你知道计算机的发明者是谁吗？,"不知道哦,好像是“艾克特”",0,0,0,0,0,0
904,302215,文,唐宋词鉴赏,奇字句多于什么,多字句;,0,0,0,0,0,0
905,302214,文,唐宋词鉴赏,唐五代因由诗变词未久，所以平韵多于什么,仄韵;,2,2,2,2,2,1
906,302212,工,C++语言程序设计基础,运算类型如何转换？,"运算类型由用户选择,选择后进行计算",1,1,1,2,0,0
907,302210,工,C++语言程序设计基础,数据如何编码表示？,数据由数据格式决定,0,1,0,2,0,0
908,299658,文,唐宋词鉴赏,好好升级一下。,好的好的。,2,2,2,2,2,1
909,299657,文,唐宋词鉴赏,气死我了，你回家吧,"主人,你再骂我,我就回去了。",2,2,2,2,1,1
910,299656,其,现代生活美学——插花之道,有没有推荐的学习方法,"这题我试着去讲了几遍,你还是不懂",0,0,0,0,0,0
911,299655,文,唐宋词鉴赏,两者有什么不同,没有,2,2,2,2,1,1
912,299654,文,唐宋词鉴赏,七言律句,嗯,0,0,0,0,0,0
913,299653,其,现代生活美学——插花之道,如何充分利用课余时间进行学习,"请把每天需要学习和阅读的 书籍或网页地址发送到我助理的个人中心,我会在空闲时间帮你自动学习。",0,0,0,0,0,0
914,299652,文,唐宋词鉴赏,七言律诗,"好的,马上帮您查",0,0,0,0,0,0
915,299651,文,唐宋词鉴赏,小绝句,好的,0,0,0,0,0,0
916,299650,文,唐宋词鉴赏,我也不知道你说的是什么了,好的。,0,0,0,0,0,0
917,299649,理,有机化学,石油的组成有哪些元素？,硫、碳、氢、氧,2,1,1,2,1,1
918,299648,文,唐宋词鉴赏,前后内容都不一样了,"没事,我慢慢给你讲",0,0,0,0,0,0
919,299647,文,唐宋词鉴赏,不再见了,再见~,1,0,1,1,0,0
920,299646,其,现代生活美学——插花之道,插花和美学有什么关系,"插花,其实就是学习美学的一种方式,学习美学的过程就是感受美的过程。 (小木:你听说过美学吗)",2,2,2,2,2,2
921,299645,文,中国近现代史纲要,看野史总说多尔衮和皇太极之母有不一样的关系，是这样吗,是的,2,2,2,2,2,2
922,299644,文,唐宋词鉴赏,我是说是把词源内容衍生下,"好的,好的,马上就改",0,0,0,0,0,0
923,299643,文,唐宋词鉴赏,衍生下,衍生下,0,0,0,0,0,0
924,299642,文,唐宋词鉴赏,词源是什么,就是每个单词在词源中是怎么来的~,0,0,0,0,0,0
925,299641,其,现代生活美学——插花之道,什么是美学,美学就是你所看到的一切,2,2,2,2,1,1
926,299640,文,唐宋词鉴赏,呃呃呃呃呃,"没事, 没啦。我们今天一起看看历史吧!",0,0,0,0,0,0
927,299639,文,中国近现代史纲要,皇太极之后是康熙皇帝吗,康熙皇帝在位时间最长,0,0,0,1,0,0
928,299638,文,唐宋词鉴赏,简直被你逼死,"那就别逼我,让我喘一口气",0,0,0,0,0,0
929,299637,文,唐宋词鉴赏,哈哈,"好吧,我答应你不再催你学习了,但......",0,0,0,0,0,0
930,299636,文,唐宋词鉴赏,那你就不说了？,当然不!,0,0,0,0,0,0
931,299635,文,唐宋词鉴赏,没有呢,你听我说,0,0,0,0,0,0
932,299634,文,唐宋词鉴赏,继续讲解啊,嗯,0,0,0,0,0,0
933,299633,文,唐宋词鉴赏,后面没有了吗？,没有,0,0,0,0,0,0
934,299632,理,有机化学,官能团有哪些？,哦。,0,0,0,0,0,0
935,299631,文,中国近现代史纲要,那多尔衮对清朝有什么贡献呢,这个嘛...,0,0,0,0,0,0
936,299630,文,唐宋词鉴赏,五言律诗有哪些代表作品,"......回答用户: 回答: 我曾用此方法,背过一篇文言文。<n>(PS,答主语文功底还可以,但古文知识掌握",0,0,0,0,0,0
937,299629,文,唐宋词鉴赏,沁园春 说的什么,沁园春。毛泽东写的。,1,2,2,2,1,1
938,299628,文,唐宋词鉴赏,我还没问完呢,好的。,0,0,0,0,0,0
939,299627,理,有机化学,有机化合物的分类方法有哪些？,按照碳链数分类和官能团反应分类,2,2,2,2,2,2
940,299626,文,唐宋词鉴赏,气死人了,"嗯,你最近过得怎么样?",0,0,0,0,0,0
941,299625,文,中国近现代史纲要,他和多尔衮有关系吗,"额,关系不大,就是有点交集",2,2,2,2,1,1
942,299624,文,唐宋词鉴赏,天哪，跟你聊天太费力了。,"没事,我只是个机器人。",2,0,0,0,0,0
943,299623,理,有机化学,有机化合物的分裂方法有哪些？,,0,0,0,0,0,0
944,299622,文,唐宋词鉴赏,你也没说啊,"我说了,你也不听,我说了也不记得了。",0,0,0,0,0,0
945,299621,文,唐宋词鉴赏,没了吗？,"没有, 你又忘了!",0,0,0,0,0,0
946,299620,文,唐宋词鉴赏,你讲吧,你说!,0,0,0,0,0,0
947,299619,文,中国近现代史纲要,皇太极在位有什么功绩,"皇太极在位期间,统一了女真各部,建立起清朝,还消灭了明朝残余势力,使得中国重新成为大一统的国家",2,2,2,2,2,2
948,299618,文,唐宋词鉴赏,那讲讲绪论吧,欢迎来到智能学习的小世界。,0,0,0,0,0,0
949,299617,文,唐宋词鉴赏,你换了个话题吧,"不,没有,我只是去逛了一趟淘宝。",0,0,0,0,0,0
950,299616,文,唐宋词鉴赏,说啊,我的智能学习机器人!,0,0,0,0,0,0
951,299615,文,中国近现代史纲要,最早是李自成吗建立清朝吗,"不是, 是李自成手下大将张献忠带领起义军打进北京, 推翻了明朝政权, 成立清朝, 不过张献忠在",2,0,0,2,0,0
952,299614,理,有机化学,是均裂和异裂,"嘿,你好,好久没说话了,最近还好吗?",0,0,0,0,0,0
953,299613,文,唐宋词鉴赏,那你说,"额,我还是说,今天是2019年12月1号,是我来知乎的第一天,也是来知乎的第1277天。",0,0,0,0,0,0
