,category,course,query,answer
2044,社,马克思主义基本原理,新自由主义在全球盛行的后果,新自由主义在全球盛行的后果:导致世界金融危机
2045,社,马克思主义基本原理,如何遏制新的经济危机？,遏制新的经济危机:解决经济危机的根本途径是发展生产力、发展社会生产力
2046,社,马克思主义基本原理,二战以来的资本主义经济危机的新变化,二战以来的资本主义经济危机的新变化:新自由主义在全球盛行的后果
2047,社,马克思主义基本原理,从资本主义到社会主义的过程,从资本主义到社会主义的过程:生产力与生产关系矛盾、生产社会化和生产资料私人占有之间的矛盾。
2048,社,马克思主义基本原理,资本主义的历史作用包括？,资本主义的历史作用:促进资本主义社会的生产力的迅速发展
2049,社,马克思主义基本原理,俄国十月革命爆发是哪一年？,俄国十月革命爆发是在1917年11月7日。
2050,社,马克思主义基本原理,十月革命的意义,"十月革命的意义:建立世界上第一个社会主义国家的伟大创举,是人类社会发展的转折点。"
2051,社,马克思主义基本原理,苏联模式基本特征,"苏联模式的基本特征是以苏联和我国社会主义革命和社会主义建设的历史经验为基础,以马克思列宁主义、毛泽东思想为指导,对适合我国国"
2052,理,算法设计与分析,什么是算法设计与分析？,这个问题老师还没有教我～不然你再试试别的？
2053,理,算法设计与分析,什么是极值？,"极值(extremum value)；(1)在数学上，相应于函数<img src='http://www.termonline.cn/tmspz/huaxue2.03.0225.1.png'/>的极大点<img src='http://www.termonline.cn/tmspz/huaxue2.03.0225.2.png'/>或极小点<img src='http://www.termonline.cn/tmspz/huaxue2.03.0225.3.png'/>的函数值<img src='http://www.termonline.cn/tmspz/huaxue2.03.0225.4.png'/>和<img src='http://www.termonline.cn/tmspz/huaxue2.03.0225.5.png'/>。(2)在异常值检验中，由于随机因素极端波动而产生的偏差很大的、接近于统计检验临界值但仍在合理误差范围以内的测量值。
其先修概念有化学计量学等。概念延伸：研究极值的学者。"
2054,理,算法设计与分析,什么是算法？,"算法(algorithm)；对特定问题求解步骤的一种描述，它是指令的有限序列，其中每一条指令表示一个或多个操作。
概念延伸：研究算法的学者。"
2055,理,算法设计与分析,有什么算法？,这个问题老师还没有教我～不然你再试试别的？
2056,理,算法设计与分析,算法有哪些？,这个问题老师还没有教我～不然你再试试别的？
2057,理,算法设计与分析,算法有什么作用？,这个问题老师还没有教我～不然你再试试别的？
2058,理,算法设计与分析,简捷算法；简便算法,这个问题老师还没有教我～不然你再试试别的？
2059,理,算法设计与分析,波前算法,"波前算法(wavefront algorithm)；在波前阵列上实现的并行算法。
概念延伸：研究波前算法的学者。"
2060,理,算法设计与分析,什么是波前算法？,"波前算法(wavefront algorithm)；在波前阵列上实现的并行算法。
概念延伸：有关波前算法的论文。"
2061,理,算法设计与分析,什么是稳定体制问题？,"稳定体制问题(stabilization),又称稳定结构问题(Stability of Structure) 稳定体制问题(Stability of St"
2062,理,算法设计与分析,什么是波前数列？,波前数列指的是排列的元素以某种周期为规律重复出现或交替出现的数列。
2063,理,算法设计与分析,什么是欧几里得算法？,"欧几里得算法(Euclid algorithm)；又称：辗转相除法；欧几里德算法又称辗转相除法，是指用于计算两个正整数a，b的最大公约数。应用领域有数学和计算机两个方面。计算公式gcd(a,b) = gcd(b,a mod b)。欧几里德算法和扩展欧几里德算法可使用多种编程语言实现。
概念延伸：有关欧几里得算法的论文。"
2064,理,算法设计与分析,欧几里得算法有什么优势？,"通过这种方法,算法所计算出的数,其值范围不会随算法的时间或空间变化而变化,算法不会随着时间或空间变化而"
2065,理,算法设计与分析,欧几里得算法多用于什么领域？,这个问题老师还没有教我～不然你再试试别的？
2066,理,算法设计与分析,欧几里得迭代算法,这个问题老师还没有教我～不然你再试试别的？
2067,理,算法设计与分析,什么是欧几里得迭代算法？,这个问题老师还没有教我～不然你再试试别的？
2068,理,算法设计与分析,算法的基本要素有哪些？,这个问题老师还没有教我～不然你再试试别的？
2069,理,算法设计与分析,算法可以有哪些表示？,"算法用程序表示,一般用伪代码表示"
2070,理,算法设计与分析,要如何进行算法设计？,"算法设计的第一步是明确问题(有时叫分析问题、诊断问题,或分析要求),这一步是设计算法的关键。分析问题,"
2071,理,算法设计与分析,什么是算法分析？,"算法分析(algorithm analysis)；对一个算法需要多少计算时间和存储空间作定量分析的过程。
其先修概念有计算科学等，后修概念有分治、抽象数据类型、二路归并等。概念延伸：研究算法分析的学者。"
2072,理,算法设计与分析,怎么样才能成为优秀的算法？,优秀的算法包括明确的问题、优秀的算法设计、良好的程序设计和良好的编码质量等。
2073,理,算法设计与分析,学习算法要精通英语吗？,"算法需要学习算法设计,主要需要熟练掌握编程语言,算法分析,数据结构与算法分析基础,计算机导论。"
2074,理,算法设计与分析,要如何进行算法设计和分析？,"从实际问题入手,通过分析,抽象出问题的本质,明确问题的目标,在此基础上设计算法,并分析算法的效率和效果,以"
2075,理,算法设计与分析,什么是程序时间？,程序时间是指程序执行所需的时间。
2076,理,算法设计与分析,什么会影响程序时间？,数据复杂度、内存碎片、指令和参数、算法复杂度、通信延迟、运行时序等。
2077,理,算法设计与分析,什么是内存碎片？,"内存碎片(memory fragmentation)；在内存分配过程中剩余的未利用内存空间。
概念延伸：有关内存碎片的论文。"
2078,理,算法设计与分析,需要具备什么条件才能进行算法设计？,"算法设计需要有清晰的算法需求、算法原理,还需要有可编程性和易实现性。"
2079,理,算法设计与分析,算法设计可以运用在哪些地方？,"算法设计可以运用到很多领域,比如信息检索、数据挖掘、智能应用、科学计算、自动规划等等。"
2080,理,算法设计与分析,只要有数据就可以进行算法设计吗？,您可以点击页面右上角的个人头像进入“我的课程”页面，在“已结课”列表中会提示您“回顾课程”。
2081,理,算法设计与分析,只要有数据就可以进行算法设计吗？,您可以点击页面右上角的个人头像进入“我的课程”页面，在“已结课”列表中会提示您“回顾课程”。
2082,理,算法设计与分析,算法是寻找问题中数字之间的关系吗？,算法是一种根据问题提出假设、进行逻辑推理和判断、然后得到结果的过程。
2083,理,算法设计与分析,为什么要在问题中寻找正确的算法？,"因为算法可以优化问题的求解过程,进而提高问题的求解效率。"
2084,理,算法设计与分析,算法语言是什么？,"算法语言(algorithmic language)；为处理算法而设计的程序设计语言。
其先修概念有系统软件等。概念延伸：有关算法语言的论文。"
2085,理,算法设计与分析,设计算法是寻找问题的解决方法吗？,算法设计(algorithm design)又称“设计算法”。研究如何使用编程语言来实现算法的问题。
2086,理,算法设计与分析,什么问题可以进行算法设计？,小木机器人是你的智能学习助理，由学堂在线和清华大学联合研发，集知识查询、学习问答、客服答疑、学习管理于一体。目前，可以为你解释知识点概念、查询课程资源、回答平台使用常见问题，推荐学术资源，还可以为你作诗哦～更多的功能敬请期待～
2087,理,算法设计与分析,在什么情况下可以进行算法设计与分析？,"在计算机领域中,算法设计与分析的研究内容一般包括:算法的概念、算法的分析与设计、算法的描述、算法的评估、算"
2088,理,算法设计与分析,社会学与算法设计和分析这一课程有关吗？,"社会学的研究范围一般包括:社会结构、社会运行、社会问题。在计算机领域,算法设计与分析的研究内容一般包括:算法的"
2089,理,算法设计与分析,算法设计与分析只能在计算机领域应用吗？,"算法设计与分析可以在很多领域应用,如社会学、心理学、生物、医疗、军事等等领域。算法设计与分析可以应用的领域广泛,因此"
2090,理,算法设计与分析,算法设计和分析到底是什么？,算法设计与分析:研究如何设计或改进算法的过程。主要解决的问题:如何以最有效
2091,理,算法设计与分析,算法设计和分析是寻找事物的规律，并进行预测吗？,并不是。算法设计与分析的主要目的是以最有效的方式达到特定目标。算法设计与
2092,理,算法设计与分析,算法设计和分析目的是透析问题寻找解决方法吗？,并不是。算法设计与分析主要是找到目标的最佳解。
2093,理,算法设计与分析,什么目标？,主要是寻找最佳解。
2094,理,算法设计与分析,为什么要找到最佳解？,因为没有闺蜜啦
2095,理,算法设计与分析,为什么要找到最佳解？,因为没有闺蜜啦
2096,理,算法设计与分析,为什么要找到最佳解,您好，目前不支持邮箱解绑功能，建议您使用固定邮箱官网注册学习，感谢您对学堂在线得支持，祝您生活愉快！
2097,理,算法设计与分析,算法分析有预测效果吗？,"算法本身也是由数据构成的,通过算法进行预测,只是对数据进行的处理,所以效果也是一样的。"
2098,理,算法设计与分析,为什么要进行算法分析？,"分析一个算法,可以更清楚的认识其缺点,从而去改善,如果已经知道其缺点,就可以根据自身需求,选择适合的算法,"
2099,理,算法设计与分析,算法是怎么形成的？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有穷"
2100,理,算法设计与分析,算法设计与分析的主要目的是找到目标的最佳解吗？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有"
2101,理,算法设计与分析,算法设计与分析的主要目的是找到目标的最佳解吗？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有"
2102,理,算法设计与分析,如果目标无解呢？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有"
2103,理,算法设计与分析,目标无解还可以进行算法设计和分析吗？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有"
2104,理,算法设计与分析,算法设计和分析可以证实目标可解和无解吗？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤"
2105,理,算法设计与分析,求解的步骤有哪些？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解的步骤称为算法,它是一个有"
2106,理,算法设计与分析,怎么求解？,问题表述、数学模型、算法分析、代码实现等四个部分组成的。
2107,理,算法设计与分析,求解不成功呢？,"对解决某个特定问题,先提出问题的描述,通过某种方法,对问题进行求解,求解"
2108,理,算法设计与分析,算法设计需要一个明确的结果才能进行吗？,"对某些特殊问题,如贪心算法、回溯算法,对算法的分析需要先有一个明确的结果(如Null、SIG"
2109,理,算法设计与分析,进行算法设计的前提有哪些？,"设计算法需要一些先决条件,如数据结构设计的好坏和算法效率的优劣。"
2110,理,算法设计与分析,什么是数据结构？,"数据结构(data structure)；用于表达相互之间存在一种或多种特定关系的数据元素及其操作的计算机存储、组织数据的方式。
概念延伸：研究数据结构的学者。"
2111,理,算法设计与分析,如何知道结果是正确的？,"算法正确,其输出结果即为所要求的结果,因此对输出结果的正确,算法设计者必须预先知道,否则将无法得到正确的结果"
2112,理,算法设计与分析,也就是说得有正确的结果才能进行算法设计？,是的是的
2113,理,算法设计与分析,算法设计是寻找解决的方法方式？,对问题进行描述。
2114,理,算法设计与分析,算法设计是寻找解决的方法方式？,算法设计可帮助人们寻找解决问题的办法。 算法设计的过程可包括:分析问题、建立模型、求解计算、调整和评估问题解决方案
2115,理,算法设计与分析,分析问题需要分析什么？,小木机器人是你的智能学习助理，由学堂在线和清华大学联合研发，集知识查询、学习问答、客服答疑、学习管理于一体。目前，可以为你解释知识点概念、查询课程资源、回答平台使用常见问题，推荐学术资源，还可以为你作诗哦～更多的功能敬请期待～
2116,理,算法设计与分析,分析问题需要分析什么？,小木机器人是你的智能学习助理，由学堂在线和清华大学联合研发，集知识查询、学习问答、客服答疑、学习管理于一体。目前，可以为你解释知识点概念、查询课程资源、回答平台使用常见问题，推荐学术资源，还可以为你作诗哦～更多的功能敬请期待～
2117,理,算法设计与分析,怎么分析问题？,您好，请在学堂在线首页最下方通栏处，点击“联系我们”获取相应的联系方式。
2118,理,算法设计与分析,查看学点成绩报告,"你共学习0门课程；和小木交互，获得+20.0""学点""；做练习题，获得+0""学点""；在评论区发表评论与回复，获得+0""学点""；现已累计""学点""20.0，超过60%使用小木的同学。<a target=""_blank"" href=""http://xiaomu-student.xuetangx.com/xiaomu_score/?user_id=53031220"">点此查看更多报告内容。
什么是学点？"
2119,理,算法设计与分析,亚洲的面积是欧洲面积的多少倍？,欧洲的面积是亚洲面积的多少倍。
2120,理,算法设计与分析,算法设计应用在哪些领域？,"算法设计应用到计算机程序设计、机器学习、数据挖掘、机器人学等领域,是计算机学科的核心内容之一。"
2121,理,算法设计与分析,数学中的公式都是通过算法设计出来的吗？,数学公式都是通过算法设计出来的。
2122,理,算法设计与分析,书中的通用公式都是这类问题的最佳解决方式吗,是的。
2123,理,算法设计与分析,数学中的公式都是通过算法设计出来的吗？,数学公式都是通过算法设计出来的。
2124,理,算法设计与分析,几何问题中可以运用算法设计和分析吗？,几何问题中可以运用算法设计和分析。
2125,理,算法设计与分析,在生活中最能体现的算法设计的优点有哪些？,在生活中更能体现算法设计的优点。
2126,理,算法设计与分析,航天航空制造也需要学习算法设计和分析这一理论知识吗？,航天航空制造也需要学习算法设计和分析 这一理论知识。
2127,理,算法设计与分析,尼罗河三角洲地区在哪里？,尼罗河三角洲地区在埃及。
2128,理,算法设计与分析,埃及的首都在哪里？,埃及的首都为开罗。
2129,理,算法设计与分析,地球的板块学说是什么？,地球的板块学说即地球上不同地质层之间相互演变而形成的一种学说。 概念延伸:研究地球的学者。
2130,理,算法设计与分析,地球有哪几个板块？,陆地可分为六大板块。
2131,理,算法设计与分析,陆地的六大板块是什么？,六大大陆:亚欧大陆、非洲大陆、美洲大陆、南极大陆、澳洲大陆、太平洋大陆。 概念延伸:其他板块。
2132,理,算法设计与分析,龙卷风是怎么形成的？,龙卷风(tornado)是剧烈的旋转的漏斗状云。以积雨云底部下垂的漏斗云最典型
2133,理,算法设计与分析,楼兰古国在哪里？,"楼兰古国位于古罗布泊西部,处于西域的枢纽,是古代“丝绸之路”的交通要冲,新亚欧大陆"
2134,理,算法设计与分析,瀑布是怎么形成的,瀑布(waterfall):从山顶或悬崖边缘向下流的水流
2135,理,算法设计与分析,楼兰古国是什么时候走向走向灭亡的。,"楼兰古国(Lo Lanci)建于公元前176年至公元前176年,在公元460年至公元431年的“丝绸之路”"
2136,理,算法设计与分析,古罗布泊在现在的什么地方？,"古代罗布泊(GuiLuoBo),现在属于新疆吐鲁番盆地"
2137,理,算法设计与分析,这个网站是打算与学校合作吗？,"学堂在线是一个教育平台,与学校没有业务关联。"
2138,理,算法设计与分析,可以用注销号绑定的手机号再注册新的账号吗？,可以的
2139,理,算法设计与分析,忘记密码了这怎么办？,开机的密码忘了
2140,理,算法设计与分析,账号密码忘记了怎么办？,您好，忘记密码可以通过账户绑定邮箱或者手机号找回，操作如下：登录—忘记密码—输入邮箱或者手机号，按照要求操作，重置密码后根据绑定邮箱或者手机号+密码登录即可。感谢您对学堂在线得支持，祝您生活愉快！
2141,理,算法设计与分析,没有绑定手机号呢？,您可以通过登录学堂在线网站www.xuetangx.com，登录后点击右上角的头像，点击个人资料，在账号信息中可以更换手机号以及更换邮箱号的。
2142,理,算法设计与分析,忘记密码但没有绑定手机号怎么办？,您好，忘记密码可以通过账户绑定邮箱或者手机号找回，操作如下：登录—忘记密码—输入邮箱或者手机号，按照要求操作，重置密码后根据绑定邮箱或者手机号+密码登录即可。感谢您对学堂在线得支持，祝您生活愉快！
2143,理,算法设计与分析,注册新用户一定要绑定手机号吗？,您可以通过登录学堂在线网站www.xuetangx.com，登录后点击右上角的头像，点击个人资料，在账号信息中可以更换手机号以及更换邮箱号的。
2144,理,算法设计与分析,一个手机号可以注册多少个学堂在线账号？,目前合并和注销账号的功能已经在开发中了，会很快支持，感谢您的支持。
2145,理,算法设计与分析,什么是数学模型？,"数学模型是运用数理逻辑方法和数学语言建构的科学或工程模型。
[1-2] 
数学模型的历史可以追溯到人类开始使用数字的时代。随着人类使用数字，就不断地建立各种数学模型，以解决各种各样的实际问题。对于广大的科学技术工作者对大学生的综合素质测评,对教师的工作业绩的评定以及诸如访友，采购等日常活动，都可以建立一个数学模型，确立一个最佳方案。建立数学模型是沟通摆在面前的实际问题与数学工具之间联系的一座必不可少的桥梁。
概念延伸：有关数学模型的论文。"
2146,理,算法设计与分析,常用的算法设计技术有哪些？,"C++、C#、JAVA、Python、Matlab等多种语言,以及Petri网等。"
2147,理,算法设计与分析,什么是递归算法？,"递归算法(recursive algorithm)；把问题分解为规模缩小了的同类问题的子问题，然后采用递归调用函数（或过程）来求得原问题的解。
其先修概念有计算机科学、程序设计、迭代等。概念延伸：有关递归算法的论文。"
2148,理,算法设计与分析,什么是贪心算法？,"贪婪算法(greedy algorithm)；又称：贪心算法；一种不追求全局最优解，只在每一步求得局部最优解的算法。
概念延伸：研究贪心算法的学者。"
2149,理,算法设计与分析,什么是回溯法？,"回溯法（探索与回溯法）是一种选优搜索法，又称为试探法，按选优条件向前搜索，以达到目标。但当探索到某一步时，发现原先选择并不优或达不到目标，就退回一步重新选择，这种走不通就退回再走的技术为回溯法，而满足回溯条件的某个状态的点称为“回溯点”。
概念延伸：研究回溯法的学者。"
2150,理,算法设计与分析,二分查找是什么？,"二分查找(Binary search)；
了解更多：<a href=""https://baike.baidu.com/item/%E4%BA%8C%E5%88%86%E6%9F%A5%E6%89%BE"" target=""_blank"">二分查找二分查找也称折半查找（Binary Search），它是一种效率较高的查找方法。但是，折半查找要求线性表必须采用顺序存储结构，而且表中元素按关键字有序排列。
概念延伸：研究二分查找的学者。"
2151,理,算法设计与分析,斐波那契是什么？,"斐波那契(Fibonacci)；
了解更多：<a href=""https://baike.baidu.com/item/%E6%96%90%E6%B3%A2%E9%82%A3%E5%A5%91"" target=""_blank"">斐波那契“斐波那契（Leonardo Pisano ,Fibonacci, Leonardo Bigollo，1175年-1250年），中世纪意大利数学家，是西方第一个研究斐波那契数的人，并将现代书写数和乘数的位值表示法系统引入欧洲。其写于1202年的著作《计算之书》中包涵了许多希腊、埃及、阿拉伯、印度、甚至是中国数学相关内容。”
概念延伸：研究斐波那契的学者。"
2152,理,算法设计与分析,什么是汉诺塔？,"汉诺塔(Hanoi)；
了解更多：<a href=""https://baike.baidu.com/item/%E6%B1%89%E8%AF%BA%E5%A1%94%28%E7%9B%8A%E6%99%BA%E7%8E%A9%E5%85%B7%29"" target=""_blank"">汉诺塔(益智玩具)
概念延伸：有关汉诺塔的论文。"
2153,理,算法设计与分析,什么是辗转相除法？,"欧几里得算法(Euclid algorithm)；又称：辗转相除法；欧几里德算法又称辗转相除法，是指用于计算两个正整数a，b的最大公约数。应用领域有数学和计算机两个方面。计算公式gcd(a,b) = gcd(b,a mod b)。欧几里德算法和扩展欧几里德算法可使用多种编程语言实现。
概念延伸：有关辗转相除法的论文。"
2154,理,算法设计与分析,如何函数调用？,您好，出现此问题请在当前网址http后加s即可。
2155,理,算法设计与分析,什么是分治法？,"分治法可以通俗的解释为：把一片领土分解，分解为若干块小部分，然后一块块地占领征服，被分解的可以是不同的政治派别或是其他什么，然后让他们彼此异化。分治法的精髓：分--将问题分解为规模更小的子问题；治--将这些规模更小的子问题逐个击破；合--将已解决的子问题合并，最终得出“母”问题的解；
概念延伸：有关分治法的论文。"
2156,理,算法设计与分析,什么是傅里叶变化？,"傅里叶分析是一种数学分析方法,它根据三角函数之间的关系将三角函数的周期性变化以等距的方式转换成周期性的频率变化。傅"
2157,理,算法设计与分析,动态规则是什么？,"动态规则是当两个向量平行的移动时,另一个向量会相对移动"
2158,理,算法设计与分析,什么是回溯法？,"回溯法（探索与回溯法）是一种选优搜索法，又称为试探法，按选优条件向前搜索，以达到目标。但当探索到某一步时，发现原先选择并不优或达不到目标，就退回一步重新选择，这种走不通就退回再走的技术为回溯法，而满足回溯条件的某个状态的点称为“回溯点”。
概念延伸：研究回溯法的学者。"
2159,理,算法设计与分析,分支限界法是什么？,"分支限界法(branch and bound)；分支定界法（branch and bound）是一种求解整数规划问题的最常用算法。这种方法不但可以求解纯整数规划，还可以求解混合整数规划问题。分支定界法是一种搜索与迭代的方法，选择不同的分支变量和子问题进行分支。对于两个变量的整数规划问题，使用网格的方法有时更为简单。
 
通常，把全部可行解空间反复地分割为越来越小的子集，称为分支；并且对每个子集内的解集计算一个目标下界（对于最小值问题），这称为定界。在每次分枝后，凡是界限超出已知可行解集目标值的那些子集不再进一步分枝，这样，许多子集可不予考虑，这称剪枝。这就是分枝定界法的主要思路。
概念延伸：研究分支限界法的学者。"
2160,理,算法设计与分析,什么是时间复杂度？,"时间复杂度(time complexity)；在计算机科学中，时间复杂性，又称时间复杂度，算法的时间复杂度是一个函数，它定性描述该算法的运行时间。这是一个代表算法输入值的字符串的长度的函数。时间复杂度常用大O符号表述，不包括这个函数的低阶项和首项系数。使用这种方式时，时间复杂度可被称为是渐近的，亦即考察输入值大小趋近无穷时的情况。
概念延伸：研究时间复杂度的学者。"
2161,理,算法设计与分析,什么时候可以使用递归算法？,当递归算法可以应用于多个子问题时可以使用。概念延伸:有关递归算法的论文。
2162,理,算法设计与分析,阿根廷的首都在哪里？,"阿根廷(Argentina),是中南美洲东南部的国家,国土总面积278.06万平方公里,截至2013年3月,全国共有人"
2163,理,算法设计与分析,什么是算法设计,"设计算法(Design algorithm)；
了解更多：<a href=""https://baike.baidu.com/item/%E7%AE%97%E6%B3%95%E8%AE%BE%E8%AE%A1"" target=""_blank"">算法设计《算法设计》是2007年清华大学出版社出版发行的图书，作者是Jon Kleinberg / Éva Tardos。
概念延伸：研究设计算法的学者。
概念延伸：研究算法设计的学者。"
2164,理,算法设计与分析,梅西获得了多少个金球奖？,"梅西拿过5个金球奖,分别是2013年, 2014年, 2015年, 2017年和2018年。(梅西:我太难了....)"
2165,理,算法设计与分析,算法设计涉及的数学知识,"算法设计涉及的数学知识涉及算法分析,数据结构与算法设计和算法的通用分析。 概念延伸:有关算法的论文。"
2166,理,算法设计与分析,阿根廷的国土面积有多少？,"阿根廷的国土面积(Public Media)是指该国国土的范围,也就是一国官方规定的地图上标识的从一国国土边界到另一国国土边界"
2167,理,算法设计与分析,阿根廷的人口数量有多少？,"阿根廷的人口数量从20世纪初的2000万左右增长到了2016年的8000万,大约每10,000人中就有1名阿裔"
2168,理,算法设计与分析,哥伦比亚的首都在哪里？,"哥伦比亚的首都位于波哥达,是一个城市"
2169,理,算法设计与分析,什么是分治法,"分治法可以通俗的解释为：把一片领土分解，分解为若干块小部分，然后一块块地占领征服，被分解的可以是不同的政治派别或是其他什么，然后让他们彼此异化。分治法的精髓：分--将问题分解为规模更小的子问题；治--将这些规模更小的子问题逐个击破；合--将已解决的子问题合并，最终得出“母”问题的解；
概念延伸：研究分治法的学者。"
2170,理,算法设计与分析,什么是贪心法,"贪心法是指,在对问题求解时,总是做出局部最优的选择,常用于处理需要求得最优解的问题。贪心法可以解决一些最优化问题,一旦一个问题可以通过贪心法来解决,那么贪心法一般是解决这个问题的最好办法。
概念延伸：有关贪心法的论文。"
2171,理,算法设计与分析,明朝建立于哪一年？,"明朝是汉人王朝最后一个大一统的封建王朝,也是中国历史上最后一个由汉族建立的封建王朝。1368年,明太祖朱元璋在应"
2172,理,算法设计与分析,分治法与贪心法的区别,"分治法和贪心法的区别在于,贪心法是从全局考虑,分治法则是逐个击破。"
2173,理,算法设计与分析,明朝第一任君王是谁？,明太祖朱元璋
2174,理,算法设计与分析,设法把对整个问题的求解工作分成若干步骤来完成，是寻找最优解问题的常用方法。,设法把对整个问题的求解工作分成若干步骤来完成是寻找最优解问题的常用方法。
2175,理,算法设计与分析,中国历史上经历了多少个王朝？,中国历史上经历过13个王朝
2176,理,算法设计与分析,中国历史上经历过13个王朝是什么？,"中国历史(The history of China)；
了解更多：<a href=""https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%8E%86%E5%8F%B2%28%E4%B8%AD%E5%9B%BD%E7%9A%84%E5%8E%86%E5%8F%B2%29"" target=""_blank"">中国历史(中国的历史)中国历史，从夏朝算起，有近4100年历史；从中国第一个统一的朝代秦朝算起，约有2241年。史前时期的有巢氏、燧人氏、伏羲氏、神农氏(炎帝)、黄帝(轩辕氏)被尊为中华人文始祖。约公元前2070年，夏朝出现；商朝时出现了已知中国最早的成熟文字—甲骨文；西周时社...
概念延伸：研究中国历史的学者。"
2177,理,算法设计与分析,装箱问题和和着色问题怎样求解,"装箱问题:从箱子中取出物品,然后装入箱子里,要求箱子的个数最少。 着色问题:将物品随机着色,要求"
2178,理,算法设计与分析,黄河的起源地在哪里？,"黄河发源于青藏高原巴颜喀拉山北麓,流经青海、四川北部,甘肃南部,宁夏、内蒙古、山西、山东等省"
2179,理,算法设计与分析,青藏高原的面积有多少？,青藏高原面积200多万平方公里
2180,理,算法设计与分析,新疆的地形有哪些？,"新疆的地形主要包括高原、山地、盆地、丘陵、平原,其中平原面积较小"
2181,理,算法设计与分析,装箱问题的最优解,"设箱子的个数为n,物品的个数为m,箱子个数为p,要求装箱的最大数与箱子个数之比为"
2182,理,算法设计与分析,塔里木盆地在哪里？,"塔里木盆地位于新疆南部,天山和昆仑山之间,东西长1400千米,南北宽约550 千米,面积约56万平方千米,"
2183,理,算法设计与分析,装箱问题的最优解有哪几个步骤,"设箱子的个数为n,物品的个数为m,箱子个数为p,要求装箱的最大数与箱子个数之比为"
2184,理,算法设计与分析,什么是回溯法,"回溯法（探索与回溯法）是一种选优搜索法，又称为试探法，按选优条件向前搜索，以达到目标。但当探索到某一步时，发现原先选择并不优或达不到目标，就退回一步重新选择，这种走不通就退回再走的技术为回溯法，而满足回溯条件的某个状态的点称为“回溯点”。
概念延伸：有关回溯法的论文。"
2185,理,算法设计与分析,巴西的首都在哪里？,巴西的首都是巴西利亚
2186,理,算法设计与分析,迷宫问题,小木机器人是你的智能学习助理，由学堂在线和清华大学联合研发，集知识查询、学习问答、客服答疑、学习管理于一体。目前，可以为你解释知识点概念、查询课程资源、回答平台使用常见问题，推荐学术资源，还可以为你作诗哦～更多的功能敬请期待～
2187,理,算法设计与分析,巴西有多少个民族？,"巴西共分为26个州,其中54个州是联邦区,每个州有自己的人民政府"
2188,理,算法设计与分析,八皇后问题,"八皇后问题(eight queens problem)；国际象棋棋盘上摆放八个皇后，使其不能相互攻击，即任意两个皇后不能处于同一行、列、斜线上，求用算法解出所有不同的摆法。此问题常用来考核算法和程序语言编写递归程序的能力。
概念延伸：有关八皇后问题的论文。"
2189,理,算法设计与分析,夏洛特皇后湾,"夏洛特皇后湾是新西兰南岛马尔伯勒主要海湾中最东端的一个。
概念延伸：研究夏洛特皇后湾的学者。"
2190,理,算法设计与分析,巴西世界杯在哪一年举行的？,"巴西世界杯是第20届世界杯足球赛,于2014年6月12日至7月13日在巴西举行。"
2191,理,算法设计与分析,八皇后问题的转化,将八皇后问题转化为八皇后问题。
2192,理,算法设计与分析,2010年的世界杯在哪里举行？,2010年的世界杯在南非举行。
2193,理,算法设计与分析,背包问题,"背包问题(knapsack problem)；给定一组物品，每种物品都有自己的重量和价格，在限定的总重量内，如何选择，才能使得物品的总价格最高。问题的名称来源于如何选择最合适的物品放置于给定背包中。
概念延伸：研究背包问题的学者。"
2194,理,算法设计与分析,2006的世界杯在哪里举行？,"2006年的世界杯是第19届世界杯足球赛,于2006年6月9日至7月1日在德国举行。"
2195,理,算法设计与分析,背包问题的最优化算法,最优化问题最优化算法
2196,理,算法设计与分析,什么是动态规划法？,"动态规划法(dynamic programming)；动态规划（Dynamic Programming，DP）是运筹学的一个分支，是求解决策过程最优化的过程。20世纪50年代初，美国数学家贝尔曼（R.Bellman）等人在研究多阶段决策过程的优化问题时，提出了著名的最优化原理，从而创立了动态规划。动态规划的应用极其广泛，包括工程技术、经济、工业生产、军事以及自动化控制等领域，并在背包问题、生产经营问题、资金管理问题、资源分配问题、最短路径问题和复杂系统可靠性问题等中取得了显著的效果
 
。
概念延伸：有关动态规划法的论文。"
